date,symbol,named_event,n_bars,n_grid,has0930,y_open,y_high,y_low,y_close,y_ret,hf_open,hf_high,hf_low,hf_close,capture,high_bp_scalefree,low_bp_scalefree,zero_range_bars
2008-03-18,SPY,False,77.0,78.0,True,130.6199951171875,133.69000244140625,129.97999572753906,133.6300048828125,0.0415432712726007,99.69,101.97,99.14,101.95,0.9998353652358215,-2.5269463562704875,-2.5520812020196626,0.0
2008-04-01,SPY,False,76.0,78.0,True,133.61000061035156,136.83999633789062,133.50999450683594,136.61000061035156,0.0351595009981746,102.38,104.92,102.3,104.89,1.024720033577526,-13.952307143552112,-20.465967655012296,0.0
2008-06-06,SPY,False,75.0,77.0,True,139.5500030517578,139.8000030517578,136.22000122070312,136.2899932861328,-0.031893774201569,107.01,107.19,104.61,104.72,0.9379307918530952,-21.128581158362802,-5.371435293505256,0.0
2008-09-04,SPY,False,76.0,78.0,True,126.97000122070312,127.2300033569336,123.95999908447266,124.02999877929688,-0.0301063384173492,97.83,98.01,95.51,95.56,0.992298390483204,-1.5783227383026066,0.41168887812137456,0.0
2008-09-15,SPY,True,76.0,78.0,True,121.62999725341795,125.6500015258789,119.88999938964844,120.08999633789062,-0.0475850596737384,93.72,95.72,92.26,92.41,0.7806229507596351,-100.16279388406768,0.4226167197662889,0.0
2008-09-16,SPY,True,78.0,78.0,True,117.1999969482422,122.31999969482422,117.0,122.0999984741211,0.016737465213797,90.19,94.18,90.14,94.06,0.9857809967164812,-5.250843026660679,0.9757932809528747,0.0
2008-09-17,SPY,True,75.0,77.0,True,119.63999938964844,121.8499984741211,116.0,116.61000061035156,-0.0449631280293023,92.19,92.8,89.66,89.73,0.6975446709021793,-102.61240827959651,44.744054696772565,0.0
2008-09-18,SPY,True,78.0,78.0,True,118.0500030517578,121.79000091552734,113.8000030517578,120.06999969482422,0.0296715467486714,90.96,93.85,87.68,92.88,0.9982763987232168,-38.26588352150884,-39.742409162026874,0.0
2008-09-19,SPY,True,77.0,78.0,True,126.6999969482422,128.0,123.33000183105467,124.12000274658205,0.0337303494798992,98.61,99.18,95.57,97.02,0.9889424013321126,-87.23888083158604,-86.35520094869231,0.0
2008-09-22,SPY,True,74.0,78.0,True,124.4499969482422,124.75,120.36000061035156,121.30999755859376,-0.0226394225411477,96.45,96.68,93.26,93.49,1.0108648150207775,56.052259800247754,54.13388221952253,0.0
2008-09-23,SPY,True,77.0,78.0,True,120.8499984741211,122.0199966430664,118.27999877929688,118.5500030517578,-0.0227515832361865,93.63,94.57,91.7,91.88,0.9901275061684073,0.0682327121737103,3.1920596686640934,0.0
2008-09-24,SPY,True,75.0,78.0,True,119.3499984741211,120.0,117.79000091552734,118.93000030517578,0.00320537531536,92.48,92.88,91.29,92.22,0.9278362425793658,-18.23679937041245,-5.039456163669076,0.0
2008-09-25,SPY,True,76.0,78.0,True,119.4000015258789,121.91000366210938,118.44000244140624,120.79000091552734,0.0156394568702495,92.51,94.55,92.11,93.78,0.9056928827613405,-10.518543897372057,16.802958065855744,0.0
2008-09-26,SPY,True,75.0,78.0,True,118.83000183105467,121.5,118.51000213623048,120.8499984741211,0.0004967096459889,92.08,94.15,91.87,94.06,0.9797282791157975,-43.980896233380975,-39.97599177766431,0.0
2008-09-29,SPY,True,74.0,78.0,True,119.13999938964844,119.33999633789062,110.97000122070312,111.37999725341795,-0.0783616163862098,92.36,92.47,85.99,87.43,0.9862715955262666,-128.99068128377712,-128.36514815907861,0.0
2008-09-30,SPY,True,78.0,78.0,True,113.51000213623048,116.8000030517578,110.52999877929688,115.98999786376952,0.0413898430959971,87.98,90.73,87.26,90.58,0.7086794869861612,-52.90465325624049,109.35081049693763,0.0
2008-10-01,SPY,True,73.0,78.0,True,115.2699966430664,116.69000244140624,113.9499969482422,116.05999755859376,0.0006034976818125,89.27,90.36,88.3,89.91,0.9704883945414214,-4.209787738713722,2.7852521077420533,0.0
2008-10-02,SPY,True,78.0,78.0,True,114.9499969482422,115.11000061035156,111.05999755859376,111.8499984741211,-0.0362743337328368,89.08,89.2,86.04,86.24,1.011949795144296,50.30016762029854,47.77674566984524,0.0
2008-10-03,SPY,True,74.0,78.0,True,112.86000061035156,115.4499969482422,109.68000030517578,110.33999633789062,-0.0135002427968726,87.44,89.42,84.98,85.22,0.9963199921852711,28.41216649145384,31.842823234757844,0.0
2008-10-06,SPY,True,75.0,78.0,True,107.1500015258789,107.62000274658205,100.63999938964844,104.72000122070312,-0.050933435777699,83.02,83.39,77.97,82.38,0.9870780763084493,-150.16793538400242,-151.62085655371692,0.0
2008-10-07,SPY,True,77.0,78.0,True,106.83999633789062,107.33000183105467,99.6500015258789,100.02999877929688,-0.0447861190482782,82.76,83.19,77.24,77.33,1.0021621168452661,26.10482305799966,26.450377179523255,0.0
2008-10-08,SPY,True,74.0,77.0,False,97.5199966430664,102.18000030517578,96.80999755859376,97.51000213623048,-0.0251924090154839,77.35,79.2,75.14,76.73,0.9608055288499951,-149.84079999553978,-136.41141560834848,0.0
2008-10-09,SPY,True,76.0,78.0,True,99.66000366210938,100.62000274658205,90.25,90.6999969482422,-0.0698390425473899,77.2,77.95,69.97,70.6,0.988613624431719,-47.45004607849768,-39.81890645514574,0.0
2008-10-10,SPY,True,74.0,78.0,True,86.76000213623047,93.94000244140624,83.58000183105469,88.5,-0.0242557554825234,67.26,71.47,64.86,70.17,0.8046990204374775,-404.5574594896506,-212.62198693616563,0.0
2008-10-13,SPY,False,77.0,78.0,True,93.87000274658205,101.3499984741211,89.94999694824219,101.3499984741211,0.1451977228714247,72.72,78.87,72.19,78.75,0.754127428781891,15.238095238094829,328.7810873048569,0.0
2008-10-15,SPY,False,73.0,77.0,True,97.45999908447266,97.8000030517578,89.70999908447266,90.0199966430664,-0.098447691349764,75.5,75.82,70.55,70.57,0.8309612187806683,-110.74019168529792,31.711660362867544,0.0
2008-10-16,SPY,False,77.0,78.0,True,91.29000091552734,94.7699966430664,86.54000091552734,93.7699966430664,0.041657411018009,70.73,73.43,67.05,73.15,0.9937351206725243,-67.6450148667751,-68.12015794420701,0.0
2008-10-20,SPY,False,75.0,77.0,True,95.3499984741211,99.0999984741211,94.08999633789062,98.80999755859376,0.0600793748431005,73.94,76.14,73.22,76.05,0.7572627784429439,-17.46377495849827,110.8564174690585,0.0
2008-10-22,SPY,False,77.0,78.0,True,93.1999969482422,95.86000061035156,87.52999877929688,90.63999938964844,-0.0544544250726766,72.25,72.48,67.58,69.6,0.7660579738477674,-153.28401282580285,54.76487565292398,0.0
2008-10-24,SPY,False,75.0,78.0,True,84.05999755859375,89.91999816894531,84.0,87.04000091552734,-0.0507143789078907,65.23,69.69,65.08,68.0,0.9967570755378518,-79.71499613664056,-83.04751473648508,0.0
2008-10-27,SPY,False,74.0,76.0,True,85.97000122070312,89.51000213623047,83.69999694824219,83.94999694824219,-0.0355009643242538,66.61,69.67,66.23,67.57,0.7356118016491697,-329.6763645404599,-169.03661373390833,0.0
2008-10-28,SPY,False,77.0,78.0,True,87.33999633789062,94.23999786376952,84.52999877929688,93.76000213623048,0.1168553370411253,67.75,73.03,65.54,72.91,0.9919576682998142,-34.55851560483225,-29.290005182429635,0.0
2008-10-30,SPY,False,77.0,77.0,True,95.77999877929688,96.54000091552734,92.9000015258789,96.3000030517578,0.0345939101564223,74.23,74.79,72.02,73.62,0.9954259218780137,133.66918068075552,140.6988054502789,0.0
2008-11-04,SPY,False,75.0,78.0,True,99.05999755859376,100.86000061035156,96.70999908447266,100.41000366210938,0.0339821133870537,76.76,78.33,76.06,77.92,0.7048645026937624,7.767312072917143,134.74861819253726,0.0
2008-11-05,SPY,False,78.0,78.0,True,99.1999969482422,100.70999908447266,95.0,96.19000244140624,-0.0420276971097809,76.88,77.81,73.42,73.75,1.00275859401983,76.9878378842881,79.95715146910997,0.0
2008-11-06,SPY,False,77.0,78.0,True,94.45999908447266,95.44000244140624,90.05999755859375,90.86000061035156,-0.0554111830312243,73.15,74.0,69.81,70.23,1.0075843657526249,31.164327226873567,28.495273022033363,0.0
2008-11-07,SPY,False,70.0,78.0,True,91.6500015258789,94.0,90.5,93.86000061035156,0.033017829406202,71.01,72.56,70.37,72.42,0.810957515037952,4.409332509400787,77.69021248127616,0.0
2008-11-11,SPY,False,78.0,78.0,True,90.76000213623048,92.13999938964844,88.6500015258789,89.7699966430664,-0.0308755337920084,70.36,71.39,68.67,69.9,1.000916332904884,-49.5388109083017,-51.84981304617975,0.0
2008-11-12,SPY,False,77.0,78.0,True,88.2300033569336,88.94999694824219,85.12000274658203,85.81999969482422,-0.044001304399595,68.32,68.91,66.02,66.28,0.9770251319366858,30.9559049010244,42.68636799692915,0.0
2008-11-13,SPY,False,76.0,77.0,False,86.12999725341797,91.7300033569336,82.08999633789062,91.16999816894533,0.0623397633785327,67.0,70.32,63.64,70.3,0.8986606664009381,-58.22171131246723,53.94617243779764,0.0
2008-11-14,SPY,False,78.0,78.0,True,89.41000366210938,92.05999755859376,86.5199966430664,86.62000274658203,-0.0499067183694769,69.3,71.58,67.45,67.73,0.9534047969827716,-56.07471374234674,-29.829674486927527,0.0
2008-11-19,SPY,False,77.0,78.0,True,85.91000366210938,86.87000274658203,80.91999816894531,81.5,-0.0640790274887744,66.57,67.28,62.72,62.87,0.993485862059559,39.92100918527086,47.64619093504008,0.0
2008-11-20,SPY,False,74.0,77.0,True,80.12999725341797,82.51000213623047,75.05000305175781,75.44999694824219,-0.0742331662792369,62.09,63.78,58.49,58.5,0.9145769639546159,-30.31866478076184,51.57847373325808,0.0
2008-11-21,SPY,False,73.0,78.0,True,77.45999908447266,80.9000015258789,74.33999633789062,79.5199966430664,0.0539430067520902,60.18,62.7,57.6,62.54,0.9885177441275328,-145.4343475213593,-148.1356322027183,0.0
2008-11-24,SPY,False,75.0,77.0,True,81.91999816894531,86.98999786376953,80.36000061035156,85.02999877929688,0.0692907742559731,63.49,67.88,62.85,66.5,0.9700746686666321,-22.47002917319163,0.36561542409829784,0.0
2008-11-26,SPY,False,74.0,78.0,True,84.30000305175781,89.19000244140625,84.23999786376953,88.97000122070312,0.038641109235183,65.33,69.13,65.27,69.03,1.0050494430676644,-10.21585658064983,-13.783237960681705,0.0
2008-12-01,SPY,False,76.0,78.0,True,87.51000213623047,87.55000305175781,81.86000061035156,82.11000061035156,-0.0885780447543739,67.83,67.87,63.46,63.55,1.0013978097962286,16.1814643340219,16.334618010311885,0.0
2008-12-02,SPY,False,74.0,77.0,True,83.47000122070312,85.48999786376953,82.04000091552734,85.2699966430664,0.0384849105982891,64.57,66.07,63.6,65.6,0.9306162867329081,45.72781830304295,76.82846183563407,0.0
2008-12-05,SPY,False,78.0,78.0,True,83.6500015258789,88.41999816894531,82.23999786376953,87.93000030517578,0.0308323230870479,64.78,68.5,63.77,68.24,0.9862129494071087,-17.527408956079515,-8.484116211229242,0.0
2008-12-08,SPY,False,75.0,78.0,True,90.33999633789062,92.37999725341795,88.08000183105469,91.0,0.0349141326528974,70.04,71.77,69.56,70.78,0.6607772991162663,-11.602086664888045,153.43732509569998,0.0
2008-12-16,SPY,False,75.0,77.0,True,91.87999725341795,92.0199966430664,88.18000030517578,91.87999725341795,0.0470654957654468,68.44,71.19,68.3,70.99,0.9740714848878544,12.916101562441273,24.76971700650976,0.0
2009-01-02,SPY,False,77.0,78.0,True,90.44000244140624,93.44000244140624,89.8499984741211,92.95999908447266,0.0301418582124677,70.66,73.0,70.2,72.62,0.9983963141376367,0.6881557688953599,1.3564125194998056,0.0
2009-01-14,SPY,False,76.0,78.0,True,85.54000091552734,85.75,83.16000366210938,84.37000274658203,-0.0314544580940334,66.79,66.96,65.21,65.82,0.8661020847297293,9.47966387901511,51.477057372812936,0.0
2009-01-20,SPY,False,78.0,78.0,True,84.2300033569336,85.05999755859375,80.05000305175781,80.56999969482422,-0.0527862449170256,65.83,66.0,62.55,62.69,0.8850278505711414,-27.738421522360834,42.48180105136168,0.0
2009-01-21,SPY,False,78.0,78.0,True,81.94000244140625,84.23999786376953,80.47000122070312,84.05000305175781,0.0431922970102374,64.02,65.83,62.85,65.68,1.0115326142036885,0.23250302499722153,-5.159601189379526,0.0
2009-01-28,SPY,False,73.0,78.0,True,86.4000015258789,87.94999694824219,86.06999969482422,87.38999938964844,0.0338341494339644,67.51,68.51,67.24,68.28,0.8645990022999002,-30.20191758060564,-1.286435710184941,0.0
2009-01-29,SPY,False,78.0,78.0,True,86.11000061035156,87.48999786376953,84.47000122070312,84.55000305175781,-0.032497955804163,67.27,67.49,65.88,65.97,0.683260885322015,-113.37263067613623,-4.18445104775067,0.0
2009-02-10,SPY,False,76.0,78.0,False,86.2699966430664,87.02999877929688,82.44999694824219,83.11000061035156,-0.0458093907424697,67.48,68.03,64.41,64.78,1.014040406590588,28.68142018958908,22.475356625122345,0.0
2009-02-17,SPY,False,73.0,78.0,True,80.16000366210938,82.95999908447266,79.16999816894531,79.22000122070312,-0.0427742970535474,62.63,63.01,61.78,61.82,0.4158834524410147,-267.00309979476697,-0.15857540209052168,0.0
2009-02-23,SPY,False,76.0,78.0,True,78.2699966430664,78.2699966430664,74.58999633789062,74.6500015258789,-0.0357788259956005,61.13,61.15,58.28,58.4,0.9968986683492751,-13.389310338803861,-12.5198056965925,0.0
2009-02-24,SPY,False,74.0,78.0,True,75.29000091552734,77.94999694824219,74.69999694824219,77.4800033569336,0.0379102715768011,58.72,60.92,58.35,60.58,1.0113701329574085,-4.508503968729816,-9.65150229147893,0.0
2009-03-02,SPY,False,78.0,78.0,True,72.5199966430664,73.91999816894531,70.37000274658203,70.5999984741211,-0.045042632453791,56.67,57.01,54.83,55.03,0.7878324761877606,-105.49044109148254,-3.778823630363748,0.0
2009-03-05,SPY,False,78.0,78.0,True,70.0999984741211,71.7300033569336,68.16999816894531,68.80000305175781,-0.0408476253736653,54.76,55.42,53.11,53.61,0.832729594324077,-84.64379746475181,-1.711379776909716,0.0
2009-03-10,SPY,False,73.0,78.0,True,69.51000213623047,72.37000274658203,69.37000274658203,72.16999816894531,0.0596094189136844,54.32,56.54,54.18,56.4,1.0066264520018375,-2.882298095802094,-5.872646173202822,0.0
2009-03-12,SPY,False,75.0,78.0,True,72.62000274658203,75.75,71.97000122070312,75.5,0.0393722554292741,56.76,59.18,56.22,59.02,1.0017233516486157,-5.9833160544109365,-7.202707428233257,0.0
2009-03-17,SPY,False,75.0,77.0,True,76.06999969482422,78.36000061035156,75.44999694824219,78.18000030517578,0.0305826479852102,59.42,60.91,59.01,60.85,0.8388709414247414,-13.133280111764511,48.50547138125272,0.0
2009-03-23,SPY,False,76.0,76.0,True,78.73999786376953,82.29000091552734,78.30999755859375,82.22000122070312,0.0718289949418833,61.88,64.32,61.62,64.31,0.8673198680975602,-6.952818822371087,60.126757543563784,0.0
2009-03-30,SPY,False,73.0,78.0,True,79.80000305175781,79.87000274658203,77.95999908447266,78.79000091552734,-0.0345545849005486,62.77,62.83,61.34,62.0,0.9913602117465358,-3.1591915728090836,-1.119861064429184,0.0
2009-04-09,SPY,False,76.0,78.0,True,84.66999816894531,85.81999969482422,84.33000183105469,85.80999755859375,0.0397431095094076,66.62,67.53,66.33,67.52,1.0235311307480743,0.31539156744475605,-3.8366706299086673,0.0
2009-04-20,SPY,False,78.0,78.0,True,85.54000091552734,87.05000305175781,83.33999633789062,83.43000030517578,-0.0419154966597306,67.3,67.41,65.41,65.48,0.6868610264723268,-133.36390027182898,0.09778037332042189,0.0
2009-05-04,SPY,False,76.0,78.0,True,88.55000305175781,90.94000244140624,88.37999725341797,90.87999725341795,0.034019773404637,69.68,71.55,69.56,71.55,0.9873494716851361,-6.5983270703051655,-3.1251154933009673,0.0
2010-02-04,SPY,False,75.0,78.0,True,108.9800033569336,109.02999877929688,106.41999816894533,106.44000244140624,-0.0308658775665239,87.1,87.15,85.06,85.1,1.0015692742822817,-2.378288033916265,-2.8214885824728864,0.0
2010-05-06,SPY,True,75.0,78.0,True,116.26000213623048,117.0,105.0,112.94000244140624,-0.0332134674161437,93.3,93.92,88.26,90.69,0.5873859795441972,-3.2089881686991895,467.9831508472243,0.0
2010-05-10,SPY,False,74.0,76.0,True,115.80999755859376,116.6500015258789,114.91000366210938,116.16000366210938,0.0440409979489231,92.92,93.65,92.26,92.81,0.9998340653998535,48.121487139880514,48.87528176664935,0.0
2010-05-20,SPY,False,76.0,78.0,True,109.37999725341795,109.88999938964844,107.47000122070312,107.54000091552734,-0.0377594948106669,87.81,88.19,86.25,86.31,0.9988392773646704,-0.688659698373506,-0.44279656436163606,0.0
2010-05-27,SPY,False,74.0,77.0,True,109.19000244140624,110.8000030517578,108.77999877929688,110.76000213623048,0.033498218051901,87.64,88.71,87.3,88.65,0.8721095458131624,3.1555552311002266,26.96293620880086,0.0
2010-06-04,SPY,False,76.0,78.0,True,108.61000061035156,109.33000183105467,106.45999908447266,106.81999969482422,-0.0351368387843661,87.17,87.76,85.48,85.88,0.9881276938899107,-15.696000705635038,-12.918544864480852,0.0
2010-06-29,SPY,False,75.0,78.0,True,106.0199966430664,107.51000213623048,103.5500030517578,104.20999908447266,-0.0308751021344141,85.51,85.55,83.42,83.95,0.6676874443283202,-122.2089516481506,0.20173354719155157,0.0
2010-07-07,SPY,False,77.0,78.0,True,103.12999725341795,106.23999786376952,103.0199966430664,106.11000061035156,0.0314960413848846,83.17,85.68,83.08,85.61,1.0008042284724494,-4.06957768084637,-4.448147016906656,0.0
2011-08-04,SPY,False,75.0,78.0,True,124.41999816894533,124.62000274658205,120.05999755859376,120.26000213623048,-0.0468415322064218,102.29,102.48,98.76,98.86,0.9923804595418476,3.4996515230889536,6.526553711028171,0.0
2011-08-08,SPY,False,76.0,78.0,True,116.91000366210938,120.12000274658205,112.0199966430664,112.26000213623048,-0.0651232476314123,96.14,97.4,92.17,92.19,0.7862444157410239,-126.18798378410179,19.251155842490153,0.0
2011-08-09,SPY,False,75.0,77.0,True,114.06999969482422,117.63999938964844,110.2699966430664,117.4800033569336,0.0464992082787287,93.91,95.81,91.03,95.7,0.7961818249468271,-2.121858740836702,133.96018942750442,0.0
2011-08-10,SPY,False,74.0,77.0,True,115.26000213623048,116.27999877929688,111.9499969482422,112.29000091552734,-0.0441777518990846,94.83,95.64,92.68,92.76,0.8275304372729911,-43.31209392951063,21.720456106517627,0.0
2011-08-11,SPY,False,75.0,77.0,True,113.26000213623048,118.91999816894533,112.31999969482422,117.33000183105467,0.0448837908490071,93.16,98.01,92.8,97.1,0.953858020263569,-41.23824294735678,-16.54809314731387,0.0
2011-08-18,SPY,False,78.0,78.0,True,116.5,119.70999908447266,113.38999938964844,114.51000213623048,-0.0431185435921054,95.84,95.92,93.15,94.17,0.5329587099309697,-256.6210268227731,-10.610237105748155,0.0
2011-08-23,SPY,False,77.0,78.0,True,113.1500015258789,116.56999969482422,112.58000183105467,116.44000244140624,0.0329104849995063,93.05,95.87,92.57,95.84,1.0048394509431484,-8.025135611239298,-10.024729318235392,0.0
2011-09-22,SPY,False,76.0,78.0,True,113.25,114.20999908447266,111.3000030517578,112.86000061035156,-0.032324416803979,93.67,94.43,92.07,93.37,0.9802848607077321,-6.0182714751155775,-1.0209973521813076,0.0
2011-10-10,SPY,False,73.0,78.0,True,117.68000030517578,119.62999725341795,117.66999816894533,119.58000183105467,0.033445707174855,97.34,98.8,97.3,98.79,0.9263624888259551,-3.167345902642671,9.045508453884299,0.0
2011-10-27,SPY,False,74.0,78.0,True,127.62999725341795,129.4199981689453,126.61000061035156,128.6300048828125,0.034835090303672,105.55,107.04,104.68,106.33,1.01599725045531,5.324609937780167,1.8923359924705174,0.0
2011-11-09,SPY,False,76.0,78.0,True,124.88999938964844,125.8000030517578,122.86000061035156,123.16000366210938,-0.0369095534304325,103.32,103.76,101.61,101.8,0.8847339320330976,-21.362947099110574,5.7086635079994785,0.0
2011-11-30,SPY,False,74.0,78.0,True,123.48999786376952,125.22000122070312,120.0,124.98999786376952,0.041149476771624,102.08,103.64,101.9,103.53,0.4024275367356268,-7.762516994694879,251.8438957452873,0.0
2011-12-20,SPY,False,73.0,78.0,True,122.18000030517578,124.13999938964844,120.37000274658205,123.93000030517578,0.0302601992014663,101.67,103.38,101.67,103.21,0.544640358093818,-0.47290221330653637,142.13123488324266,0.0
2015-08-21,SPY,False,73.0,78.0,True,201.72999572753903,203.94000244140625,197.5200042724609,197.8300018310547,-0.0301024628764144,179.33,180.12,175.59,175.6,0.7949337597239158,-49.906504939765114,15.12411941562819,0.0
2015-08-24,SPY,True,75.0,78.0,True,187.4900054931641,197.47999572753903,182.3999938964844,189.5,-0.0421068682907279,166.5,174.11,162.17,168.46,0.8906669771450199,-82.25302295245984,1.3382414222395944,0.0
2015-08-26,SPY,False,77.0,78.0,True,192.0800018310547,194.7899932861328,188.3699951171875,194.4600067138672,0.0383937751768588,170.76,173.14,167.47,172.94,0.9930771666059789,-5.395519482152,-3.2199789897047193,0.0
2016-06-24,SPY,False,76.0,78.0,True,203.6300048828125,210.8500061035156,202.72000122070312,203.2400054931641,-0.0359090752483199,184.95,187.93,184.11,184.59,0.5173370528218295,-186.50910190135872,-0.4189231483797684,0.0
2018-02-05,SPY,True,77.0,78.0,True,273.45001220703125,275.8500061035156,263.3099975585937,263.92999267578125,-0.0418225413712867,256.0,258.22,247.13,247.3,0.9438399222900551,-9.631487779514503,16.655776922871457,0.0
2018-02-08,SPY,False,76.0,77.0,True,268.010009765625,268.1700134277344,257.5899963378906,257.6300048828125,-0.0375089029075439,250.84,251.02,242.54,242.96,0.8499064905813289,-74.33131925382197,-15.73629408278654,0.0
2018-10-10,SPY,False,76.0,78.0,True,286.8299865722656,286.9100036621094,277.8800048828125,278.29998779296875,-0.0316632091049844,272.02,272.09,263.53,263.81,1.000018435676336,4.348755548315708,4.484082003202161,0.0
2018-10-24,SPY,False,76.0,76.0,True,273.3299865722656,273.760009765625,264.70001220703125,265.32000732421875,-0.030298521512992,259.22,259.63,252.74,252.78,0.798212330571271,-45.66718899608691,21.836447116321267,0.0
2018-12-04,SPY,False,75.0,78.0,True,278.3699951171875,278.8500061035156,269.8999938964844,270.25,-0.0324023923684416,263.99,264.43,255.96,256.52,0.9970208811104716,-9.561790655242541,-8.890974185130629,0.0
2018-12-26,SPY,False,76.0,77.0,True,235.97000122070312,246.17999267578125,233.75999450683597,246.17999267578125,0.0505248635440735,225.1,233.76,223.1,233.58,0.9045920636885799,7.706139224248343,58.807159324640864,0.0
2019-01-04,SPY,False,76.0,78.0,True,247.58999633789065,253.1100006103516,247.1699981689453,252.38999938964844,0.0334957309319656,236.16,241.41,235.76,240.82,0.9968766300216786,-4.0162440974667035,-3.36215276591334,0.0
2019-08-05,SPY,False,76.0,78.0,True,288.0899963378906,288.2099914550781,281.7200012207031,283.82000732421875,-0.0300730911756202,277.37,277.48,271.32,273.45,0.985148608091407,-7.187640702013276,-3.9319039328888916,0.0
2020-02-24,SPY,False,76.0,78.0,True,323.1400146484375,333.5599975585937,321.239990234375,322.4200134277344,-0.0331653988072082,314.06,316.71,312.23,313.37,0.37413782922853756,-230.94874034092717,0.22103105602022666,0.0
2020-02-25,SPY,False,77.0,78.0,True,323.94000244140625,324.6099853515625,311.69000244140625,312.6499938964844,-0.0303021497560969,315.43,315.44,302.94,303.93,0.9952517004432455,-3.689362261340978,-1.8740554197438364,0.0
2020-02-27,SPY,False,75.0,78.0,True,305.4599914550781,311.5599975585937,297.510009765625,297.510009765625,-0.044911686145666,296.89,300.95,289.17,289.2,0.8625268774321059,-62.984906391235775,-1.037344398339135,0.0
2020-03-02,SPY,False,77.0,78.0,True,298.2099914550781,309.1600036621094,294.4599914550781,309.0899963378906,0.0433065083013248,289.82,300.48,286.2,300.4,0.9995293084139338,0.39807615247688943,0.6529272259281349,0.0
2020-03-04,SPY,False,76.0,78.0,True,306.1199951171875,313.1000061035156,303.3299865722656,312.8599853515625,0.0420330253386167,297.53,304.31,294.81,304.14,1.0002410000855044,-2.0806990648192247,-2.225340965944511,0.0
2020-03-05,SPY,False,75.0,78.0,True,304.9800109863281,308.4700012207031,300.010009765625,302.4599914550781,-0.0332416876028356,296.42,299.81,291.58,293.96,1.0009436014318913,0.2964869104604695,0.03876109711198339,0.0
2020-03-09,SPY,True,74.0,78.0,True,275.29998779296875,284.19000244140625,273.45001220703125,274.2300109863281,-0.0780944703020949,267.57,276.21,265.78,266.69,0.9985933546870783,-6.011351998564951,-5.6949808023010196,0.0
2020-03-10,SPY,False,78.0,78.0,True,284.6400146484375,288.5199890136719,273.5,288.4200134277344,0.0517448925096448,276.64,280.42,265.83,280.34,0.9993692920806926,-0.612429336452891,-0.2996923043385724,0.0
2020-03-11,SPY,False,76.0,78.0,True,280.70001220703125,281.94000244140625,270.8800048828125,274.3599853515625,-0.0487484481713843,272.82,274.04,263.27,266.65,1.0019357090799634,0.8391584655198514,0.08307354705472392,0.0
2020-03-12,SPY,True,72.0,78.0,True,256.0,266.6600036621094,247.67999267578125,248.1100006103516,-0.0956771619140248,248.81,257.52,240.73,241.12,0.9102596075507761,-62.79800745303321,1.1588317874888787,0.0
2020-03-13,SPY,False,73.0,78.0,True,263.0899963378906,271.4800109863281,248.5200042724609,269.32000732421875,0.0854863030981842,255.71,263.47,242.58,263.32,0.9305746131553768,-73.91283638415791,-16.60141671502746,0.0
2020-03-16,SPY,True,74.0,78.0,False,241.17999267578125,256.8999938964844,237.3600006103516,239.8500061035156,-0.1094237354049448,233.55,249.69,230.71,232.69,1.0012299036716579,18.416195672419367,18.919773548302654,0.0
2020-03-17,SPY,False,75.0,78.0,True,245.0399932861328,256.1700134277344,237.07000732421875,252.8000030517578,0.0539920642847646,238.14,247.67,231.0,247.07,0.8930158217044845,-107.5885208769467,-30.062715794033636,0.0
2020-03-18,SPY,False,73.0,76.0,True,236.25,248.3699951171875,228.0200042724609,240.0,-0.050632922853,229.61,241.39,221.63,228.99,1.0176945451116395,186.26265979045263,187.09418819876643,0.0
2020-03-20,SPY,False,75.0,78.0,True,242.52999877929688,244.47000122070312,228.5,228.8000030517578,-0.0486881698163496,237.12,239.0,223.38,223.82,0.9998462330245745,-6.227456215318616,-6.555228186908568,0.0
2020-03-24,SPY,False,76.0,78.0,True,234.4199981689453,244.1000061035156,233.8000030517578,243.1499938964844,0.0906032618288468,229.16,238.63,228.59,238.12,0.9953475425693011,-17.58455836859185,-16.309612908402826,0.0
2020-03-26,SPY,False,77.0,78.0,True,249.5200042724609,262.79998779296875,249.0500030517578,261.20001220703125,0.058389802313383,243.95,256.92,243.48,255.54,0.9991055119798071,-7.20736941715816,-7.111441906675342,0.0
2020-03-30,SPY,False,73.0,78.0,True,255.6999969482422,262.42999267578125,253.52999877929688,261.6499938964844,0.0324757153618651,249.99,256.57,247.85,255.83,1.0020653249215585,-0.8826803665895611,-1.6386841640081418,0.0
2020-04-01,SPY,False,76.0,78.0,True,247.97999572753903,257.6600036621094,243.8999938964844,246.1499938964844,-0.0450048733405067,242.44,245.81,238.43,240.61,0.5486858696673232,-240.2499723465612,0.8120527172672531,0.0
2020-04-06,SPY,False,76.0,78.0,True,257.8399963378906,267.0,248.1699981689453,264.8599853515625,0.0671662143767928,252.07,261.03,250.99,259.04,0.5451711557445601,-3.943980956717663,340.8600451712696,0.0
2020-04-08,SPY,False,76.0,78.0,True,267.9599914550781,276.0,265.25,274.0299987792969,0.0335684144856338,261.96,269.82,259.64,267.95,0.9684644002736521,-2.0858489943931247,10.610302160716234,0.0
2020-04-21,SPY,False,77.0,78.0,True,276.7300109863281,278.0400085449219,272.0199890136719,273.0400085449219,-0.0303632511955761,270.55,271.82,265.93,266.91,1.0008726874938332,0.818798833441825,0.6437867956177179,0.0
